5859e320-6cb6-4195-847f-190070134750,a0f329e2-91b2-4871-92e1-e2f4524f9949,522 Clinton Street,,,,59000,518,3-13-1969,Howes Cave,hobarlow420@yahoo.com,1,Hoa,F,Post Graduate,Barlow,,Married,,720-3141,12092,,11-21-2015,Mrs,NY
6b973eaf-6b8f-4137-b336-8dd8a5c05dda,4fa05835-9940-4a77-80ce-62878f0b8dc4,767 Grove Avenue,,,,19000,605,7-14-1999,Davis,cohen277@rediffmail.com,3,Dominique,M,High School,Cohen,,Divorced Or Separated,,360-1715,57021,,4-6-2016,Mr,SD
0c8b0954-7556-4521-ac67-d5b1c88c2370,69e8ca11-7746-4c9e-bbc3-9ac39519f6e1,3 Bayberry Drive,,,,949000,740,1-31-1953,Jeffersonville,magarza933@hotmail.com,1,Marty,M,Doctorate,Garza,,Divorced Or Separated,,678-2464,43128,,8-4-2011,Mr,OH
cd4cbc2d-c3ae-4a34-94ea-4a70120f0831,2cc8ebf0-1081-4064-b7e2-6c0399e52d0b,957 Colonial Drive,,,,19000,215,11-6-1980,Philadelphia,gustacox129@rediffmail.com,2,Gustavo,M,Illiterate,Cox,,Married,,699-8849,19105,,4-6-2012,Mr,PA
22461752-4eb6-4c7a-8588-e55053e5f1a3,725e4541-d3ab-4fe7-94d3-3276257613b7,796 North Avenue,,,,123000,906,9-16-1971,De Tour Village,mccormick893@aol.com,1,Tania,F,Doctorate,Mccormick,,Married,,338-0538,49725,,7-15-2009,Mrs,MI
cafca2e2-e548-4507-957c-db03a3e843cb,1cb844a7-ff0f-4382-80f9-be3382875e91,142 Franklin Court,,,,87000,830,3-16-1971,Sabinal,kwoodward874@yahoo.com,1,Kendal,F,Post Graduate,Woodward,,Divorced Or Separated,,213-0608,78881,,4-29-2012,Miss,TX
e4ad20b4-8ec9-4176-b217-de1a38432367,af079449-4164-4537-9bc3-42dcff1d69a4,191 Madison Street,,,,127000,712,9-2-1957,Charter Oak,venjames651@mail.com,2,Venice,F,Post Graduate,James,,"Single, Never Married",,861-0968,51439,,10-24-2007,Miss,IA
17aed17e-34e9-4a9f-a035-546b1d4f5677,c91c2e7e-87e8-455d-802d-c1a2be93b40e,468 Oak Lane,,,,35000,816,12-18-1968,Kansas City,cafleming89@hotmail.com,1,Calvin,M,High School,Fleming,,"Unmarried, Living With Partner",,417-3172,66109,,6-4-2007,Mr,KS
a6d310b6-ae28-447c-ac4b-35beded6db9a,5141a755-3fde-4c40-a038-6ba1eba9be6b,189 6th Street,,,,536000,336,3-24-1986,Greensboro,salas613@aol.com,1,Diana,F,Doctorate,Salas,,"Unmarried, Living With Partner",,924-2281,27498,,9-6-2008,Miss,NC
733cc717-3892-44b9-ab5e-98296689b0e7,6a9b8397-18ea-425c-b1e2-eb1840bb7812,833 Arlington Avenue,,,,22000,563,12-24-1999,Monona,madden450@rediffmail.com,3,Daina,F,High School,Madden,,Widowed,,140-2444,52159,,4-6-2016,Mrs,IA
5b4162c3-6c8f-4748-a174-2d22eb2de9cb,875c95b4-7e49-45a2-a08e-ec894591ecc3,677 Briarwood Drive,,,,41000,803,10-23-2002,Orangeburg,marsh883@hotmail.com,4,Ramona,F,High School,Marsh,,"Unmarried, Living With Partner",,840-7330,29117,,4-6-2016,Miss,SC
410aeaaf-bceb-461b-84da-19d842da3e7c,89d9805e-eea1-4ac1-a871-e44e01c0d157,508 Canterbury Road,,,,60000,860,8-27-1990,Windsor Locks,jonsaunders277@rediffmail.com,3,Jong,F,Post Graduate,Saunders,,Divorced Or Separated,,728-7439,06096,,8-26-2013,Miss,CT
2d00cb01-5cac-4103-88a2-4cd0a8c89572,476de85f-1d12-44b7-8dde-9e24dd4f6ded,291 York Road,,,,511000,206,4-25-1963,Seattle,lavernpitts453@rediffmail.com,3,Laverne,M,Doctorate,Pitts,,Divorced Or Separated,,251-9961,98194,,11-13-2012,Mr,WA
38d56731-8afd-4bcc-8114-8a4818ba1a8b,eeed7f65-5f6e-4ee7-a054-940eb79e0c35,303 Woodland Avenue,,,,70000,970,12-1-1991,Grand Junction,ymiddleton34@mail.com,1,Young,M,Post Graduate,Middleton,,"Single, Never Married",,170-3623,81503,,2-23-2014,Mr,CO
00c8ed68-ab85-4d7d-816a-d269f8d14058,f95a1c69-60f4-48e9-aa67-81d21fb0a539,455 Grove Street,,,,336000,419,8-17-1958,Alger,hogan628@gmail.com,2,Maryjane,F,Doctorate,Hogan,,Widowed,,943-7309,45812,,7-20-2009,Mrs,OH
990c86b8-9c4e-489c-9d45-69ae1150cb3d,d5c93b11-7ce1-4757-9780-1f551cda25c8,363 Colonial Drive,,,,29000,478,8-16-1986,Wadley,estrelscott899@gmail.com,2,Estrella,F,Illiterate,Scott,,Divorced Or Separated,,184-0580,30477,,11-13-2006,Mrs,GA
6be0a981-be13-482d-bde2-5665c7767c6d,6573c861-5dd9-4b31-b26c-727857790aa0,671 Route 30,,,,83000,352,4-23-1992,Ocala,shannon534@gmail.com,3,Dick,M,Graduate,Shannon,,"Unmarried, Living With Partner",,228-0969,34476,,6-16-2013,Mr,FL
5e5f7b90-6b41-4e45-a47b-e60f0941287d,b0e7158a-00cf-4dde-b17f-9a7944922acc,853 Route 6,,,,29000,573,4-16-1986,Benton City,vjennings352@yahoo.com,2,Vivan,F,High School,Jennings,,Married,,262-2663,65232,,11-17-2007,Mrs,MO
a6554e39-1238-44ff-a4b5-68df68eacdbf,e33f8a99-de2b-469c-b9ce-7c0c02831cc5,1000 Creekside Drive,,,,49000,434,3-18-1971,Lynchburg,miles849@yahoo.com,4,Rubin,M,High School,Miles,,"Single, Never Married",,320-4384,24506,,4-7-1997,Mr,VA
11502b98-72f8-4bea-ba63-bd1185c0a925,78f7d07c-a7bb-49be-a892-c4281c7b5ec1,713 Market Street,,,,963000,816,3-9-1983,Savannah,daniellmyers584@yahoo.com,4,Danielle,F,Doctorate,Myers,,Divorced Or Separated,,729-5640,64485,,5-23-2005,Miss,MO
e559ee0a-57d6-46de-9dbf-326b621be09a,c1f01aaa-0fbb-4e55-afa5-bc2b1f1806b0,973 Main Street,,,,47000,405,2-20-1978,Bethany,nelowery690@gmail.com,4,Nelida,F,High School,Lowery,,Married,,392-4833,73008,,5-15-2008,Mrs,OK
d84cd203-fc8b-4475-ade7-e9a1d95c4b7b,67cac59d-9fe0-4a80-8fe4-bb0b2fd9ec52,464 Adams Street,,,,34000,432,1-26-1978,Midland,maryaliramsey963@mail.com,2,Maryalice,F,Illiterate,Ramsey,,Married,,999-2954,79704,,1-7-2012,Mrs,TX
3f8d6d79-b047-4417-ac49-248ff3d0c0e1,3c0b7ed1-bdd0-4b81-a9f5-5aef9f9406d6,736 Route 64,,,,23000,276,5-3-1940,Pennington Gap,sharygutierrez962@gmail.com,3,Sharyn,F,High School,Gutierrez,,Divorced Or Separated,,957-1780,24277,,12-29-1998,Miss,VA
5c41dd67-6e4e-4186-a362-400449c7fc1c,dc649253-33af-4291-8ef7-6ad1be9d804c,972 Lafayette Avenue,,,,17000,620,2-17-1943,Galesburg,alloyd346@aol.com,2,Albert,M,High School,Lloyd,,Divorced Or Separated,,832-4288,66740,,6-15-1975,Mr,KS
fd921286-01d7-4c8d-b0b6-e495e57d32a5,188d656e-c801-4ac4-95f9-97547df5626d,631 11th Street,,,,980000,573,9-13-1979,Benton City,ehale166@yahoo.com,4,Ebony,F,Doctorate,Hale,,Married,,360-3873,65232,,4-5-2010,Mrs,MO
9674c5aa-bb43-4609-9f0a-2931a4268fa9,ceae68d8-f142-46aa-972f-d90bf0f534e8,283 Laurel Drive,,,,850000,313,3-29-1944,Detroit,lester4@hotmail.com,3,Hyon,F,Doctorate,Lester,,Widowed,,603-7186,48234,,12-26-1963,Mrs,MI
a20e0e86-a667-49bc-9ab2-9d0658e91a1e,17d3e4f0-2564-4e7b-8177-48322a138395,909 Chapel Street,,,,82000,505,10-11-1971,Caballo,mann956@aol.com,2,Elwood,M,Graduate,Mann,,Married,,280-8206,87931,,5-17-2004,Mr,NM
c64d5868-f899-4854-a62a-2491a8ad2957,d039ca2d-a93f-46b2-b4d7-067ae2be9d33,515 Creekside Drive,,,,16000,406,5-24-1955,Mildred,howoodard243@mail.com,4,Hong,M,High School,Woodard,,"Single, Never Married",,992-5166,59341,,9-16-1987,Mr,MT
1033203a-1344-4a55-9377-b66c42550093,ec3e69fc-0742-4314-81f6-ab5d91a9724b,534 Beechwood Drive,,,,92000,229,4-25-1970,Enigma,carbaldwin82@rediffmail.com,3,Carson,M,Post Graduate,Baldwin,,Married,,974-9474,31749,,9-23-2007,Mr,GA
b714525f-bc63-41db-b56e-bfdba2c1b4e0,717566bb-b3a8-48b4-94c3-ea6efe3be286,678 Linden Avenue,,,,148000,573,9-17-1972,Barnett,tridorsey770@gmail.com,3,Trinh,F,Post Graduate,Dorsey,,"Unmarried, Living With Partner",,320-4512,65011,,7-14-2014,Miss,MO
d974a86a-853c-43bd-8fc2-f9ee6560b4bb,86d17ca1-76cb-4fd1-9a3e-bed8c135b426,499 Heather Court,,,,26000,571,10-2-1958,Woodbridge,bufordale718@gmail.com,2,Buford,M,Illiterate,Dale,,Divorced Or Separated,,823-2396,22193,,8-28-2010,Mr,VA
94b5b5c8-c6d0-4401-9df9-7677bf01fbed,d56f9aa3-1030-4b1a-8d04-a9c6ae4ddc2c,474 Ivy Court,,,,49000,508,9-1-1956,West Dennis,deangelhardy455@mail.com,4,Deangelo,M,Graduate,Hardy,,Divorced Or Separated,,149-5159,02670,,10-24-2001,Mr,MA
51d86c88-1d86-482f-bd4b-52ce30c1629f,d6354831-6200-48db-abf2-6db146fb7810,40 Strawberry Lane,,,,41000,903,12-27-1950,Centerville,rfinch973@hotmail.com,4,Rey,M,Graduate,Finch,,"Unmarried, Living With Partner",,224-4475,75833,,8-29-1989,Mr,TX
9fbe6893-a56f-4b69-bb64-73a431f386a8,6c1e6663-d39a-4d35-a031-424a66ac7038,958 6th Street,,,,17000,765,9-29-1944,Crawfordsville,ofeliemerson228@mail.com,3,Ofelia,F,High School,Emerson,,Married,,817-1923,47939,,9-22-2001,Mrs,IN
c2a6230b-b8df-48ae-a861-489cc3494827,45a4dcb9-4f49-4864-9210-275683b0f64b,28 Cobblestone Court,,,,412000,530,5-12-1961,Georgetown,lagonzalez268@hotmail.com,4,Latrice,F,Doctorate,Gonzalez,,Married,,743-7039,95634,,7-10-2015,Mrs,CA
722acfe9-b563-4454-ab14-4d9dfc926127,8319cb5c-fa2d-4c99-95ca-da5ab3a1821e,8 Forest Drive,,,,36000,303,11-30-1997,Hygiene,lang499@yahoo.com,3,Katrice,F,High School,Lang,,Widowed,,591-8740,80533,,8-11-2015,Mrs,CO
2331b819-4292-4a82-8ed3-bd344a3cedc5,356ce601-6e28-4e44-9013-a4c8ba6fb8d9,891 Holly Court,,,,37000,262,10-19-1963,Fontana,colugill810@aol.com,4,Columbus,M,Graduate,Gill,,"Unmarried, Living With Partner",,323-6570,53125,,1-6-2003,Mr,WI
9e0aad4e-373e-4141-bba5-8e6f7b770a11,928b83ed-d259-49ea-a4e3-966a79fb34ca,949 6th Avenue,,,,723000,225,1-16-1968,Weyanoke,hivinson739@mail.com,3,Hilda,F,Doctorate,Vinson,,Divorced Or Separated,,379-0092,70787,,1-2-2011,Miss,LA
24732f0d-f9c1-4c48-8e13-12170787a8d5,8eff98b0-b1bb-49a3-98f0-3b2bef59a845,230 Valley Drive,,,,73000,903,5-23-1971,Jacksonville,dlancaster367@gmail.com,2,Dan,M,Graduate,Lancaster,,Divorced Or Separated,,873-1002,75766,,7-21-2007,Mr,TX
43670caa-4895-4d28-b032-2d2fdde82311,fd37a752-7ef3-496e-bd53-c00b09c07dae,629 Woodland Avenue,,,,76000,218,9-28-1971,Beaver Bay,nichovelez545@gmail.com,1,Nicholas,M,Graduate,Velez,,Divorced Or Separated,,498-5438,55601,,2-5-1999,Mr,MN
5381de3f-2d8e-4465-b4c8-01321266be06,d320403e-1fa0-4300-83f4-af93746441d0,481 High Street,,,,12000,870,9-23-1969,Summit,gray820@gmail.com,1,Tyler,M,Illiterate,Gray,,Widowed,,306-7921,72677,,10-8-2010,Mr,AR
1f86b2be-6218-4d7e-9cdf-77274490869b,6aa823a6-e983-4513-9151-a8676a3b7691,586 Prospect Street,,,,23000,334,6-29-1995,Ozark,johnnadams978@hotmail.com,1,Johnnie,M,High School,Adams,,Married,,572-0879,36361,,12-11-2013,Mr,AL
86bc3db1-f0f5-4d02-8d37-83d25ac58419,fff3fc46-8af3-4cbd-b336-905c5bcffeef,435 School Street,,,,22000,517,7-7-2003,East Lansing,waters672@aol.com,3,Ferdinand,M,High School,Waters,,Married,,847-9277,48823,,4-6-2016,Mr,MI
e030b0ba-10b3-4925-b9b3-6a7f682a3200,0f5c6ce4-c0df-4d13-96f1-eae0fa3d050b,285 8th Avenue,,,,29000,217,3-21-1969,Petersburg,bethaatkinson399@rediffmail.com,1,Bethany,F,High School,Atkinson,,Married,,575-3149,62675,,12-25-2009,Mrs,IL
3389c9f6-ff92-422b-b4ca-424652d01a95,fc9e9f32-920f-4ef1-9dff-ff4950572be5,725 Crescent Street,,,,22000,856,5-5-1994,Harrisonville,damieholman762@aol.com,3,Damien,M,High School,Holman,,Divorced Or Separated,,315-8225,08039,,3-8-2012,Mr,NJ
d004af0e-4665-43e0-81b8-23d9b68e57a0,53cc2b2e-f5fc-40f4-9783-dc0fd8038aa9,322 Durham Road,,,,40000,406,4-26-2003,Ethridge,chabooth943@hotmail.com,1,Chantel,F,High School,Booth,,"Unmarried, Living With Partner",,369-0193,59435,,4-6-2016,Miss,MT
98d2f4d6-6afb-4957-8023-d5f1911f7234,a9e3554d-a39d-4d59-8430-7be15747ba79,510 2nd Street East,,,,24000,248,1-17-1970,Troy,merviirwin257@aol.com,2,Mervin,M,Illiterate,Irwin,,"Unmarried, Living With Partner",,561-8994,48098,,4-1-2003,Mr,MI
88fb93dd-69cd-4184-8133-54a7d8b9e97c,b2899907-afcc-4982-bdbf-50bd262e47e9,690 Essex Court,,,,75000,703,10-9-1971,Arlington,shaniqueverett523@aol.com,1,Shaniqua,F,Graduate,Everett,,Widowed,,610-6128,22219,,8-19-2014,Mrs,VA
a73ce73a-de2f-4d18-aab2-df0bb256383f,5cf973da-1048-4684-aba1-bc3c41a1419f,340 Meadow Lane,,,,16000,909,5-3-1992,San Bernardino,annetcervantes399@aol.com,4,Annett,F,High School,Cervantes,,Widowed,,379-9374,92423,,11-3-2013,Mrs,CA
4a18cd51-a478-4f7e-bfeb-5bc715c30ecb,f4d8c8d1-ec48-45e0-a84a-9dbe62bda7f1,651 Ann Street,,,,133000,308,11-13-1987,Amherst,roday30@hotmail.com,1,Rod,M,Post Graduate,Day,,Married,,617-7607,68812,,8-31-2012,Mr,NE
c8670504-db21-4a1b-bb4a-c37b11a815dc,f73c9dec-9ab6-4b95-85c6-5ca9a152aab0,637 High Street,,,,48000,907,4-14-1991,Kivalina,barnett638@gmail.com,1,Carey,F,High School,Barnett,,Married,,513-3827,99750,,12-1-2013,Mrs,AK
09fa28bc-a634-4610-9d8f-565f396af0cf,33b6a23e-2a35-40e6-8909-d6c7c9542cc5,479 Tanglewood Drive,,,,40000,901,5-25-1944,Memphis,moses266@yahoo.com,3,Edison,M,High School,Moses,,"Unmarried, Living With Partner",,688-6956,38113,,12-21-1989,Mr,TN
dd96f5e0-c4af-4c48-b01b-79a71547faf8,21d37e70-f03f-4729-be5d-7384d7f7f406,215 Race Street,,,,891000,614,4-12-1969,Columbus,battle230@rediffmail.com,3,Sylvester,M,Doctorate,Battle,,Widowed,,407-3228,43210,,9-17-2009,Mr,OH
f330f90c-29ef-4c5c-ba16-a8c1f729b7d4,149b6184-b057-4ca0-a797-57015b92bb6a,128 Taylor Street,,,,23000,559,9-13-1965,Madera,karmcfarland28@mail.com,2,Kari,F,Illiterate,Mcfarland,,Married,,529-2035,93636,,7-18-2001,Mrs,CA
e742569e-fa7f-4d80-a898-cb9e106b8d5f,15ed8be0-a1f9-4857-813e-a2503ccf7e06,889 Ivy Court,,,,29000,502,1-6-1998,Milton,jmayer750@mail.com,4,Jeanene,F,High School,Mayer,,Divorced Or Separated,,258-8643,40045,,4-6-2016,Mrs,KY
48b8cb57-7919-4b4e-b6f1-7e33c22bf703,11f22707-6543-4b5c-9b0f-593672ae18e9,292 Heritage Drive,,,,774000,415,2-24-1986,Olema,estrada178@rediffmail.com,2,Emelia,F,Doctorate,Estrada,,"Unmarried, Living With Partner",,586-6531,94950,,4-26-2011,Miss,CA
57fde041-2ef0-465f-937c-21cd75b751c8,5a3cf736-2435-412f-969c-6e17bf396af4,913 Pin Oak Drive,,,,83000,918,3-29-1951,Tulsa,brurodriquez849@aol.com,2,Bruno,M,Graduate,Rodriquez,,"Single, Never Married",,595-2934,74110,,5-30-1991,Mr,OK
e1f4e678-dbad-4b34-9052-fbb6dcb8821a,706e2cb7-c754-41e8-8a53-4c5347db37f3,435 Ivy Lane,,,,87000,513,5-16-1942,West Chester,pearlegillespie978@gmail.com,1,Pearlene,F,Graduate,Gillespie,,Married,,237-2562,45069,,5-16-1966,Mrs,OH
3f106475-41c1-458e-b30f-38642bd7b2d3,b9294ce7-cbe9-4c80-8f07-02c08833ca12,586 Catherine Street,,,,17000,217,6-19-1996,Oakwood,charles990@yahoo.com,3,Cammie,F,High School,Charles,,"Unmarried, Living With Partner",,911-3411,61858,,2-8-2014,Miss,IL
23e0841f-9b99-4a5b-807c-b5dc45c2136f,58ce699e-7539-403d-b295-eb6ac1e026b2,121 Center Street,,,,27000,716,2-7-1984,Ellicottville,gilbsweeney403@yahoo.com,1,Gilbert,M,Illiterate,Sweeney,,Divorced Or Separated,,374-8326,14731,,5-7-2003,Mr,NY
9c242c13-ae98-41d9-b521-1ac43bdd8b0b,3bf8980d-47dd-4ec4-a8b8-ba081863cbe5,87 Route 41,,,,267000,567,1-7-1964,New London,waltesalazar870@mail.com,3,Walter,F,Doctorate,Salazar,,Married,,325-9236,44851,,6-20-2010,Mrs,OH
25ba5396-f3d9-4b78-890b-34ee308babee,e6f43864-d471-4b29-8b4b-65d1d1165e56,266 Franklin Street,,,,38000,478,10-11-1992,Haddock,marcerussell135@hotmail.com,3,Marcelo,M,High School,Russell,,"Single, Never Married",,836-8209,31033,,1-29-2015,Mr,GA
b55e7894-5a55-4291-b7f7-d67994729706,bdf0850c-1676-4a9c-9a86-8c595c4946b5,465 Spruce Avenue,,,,59000,928,1-22-1968,Roll,tmccarthy676@yahoo.com,1,Tonda,F,Graduate,Mccarthy,,"Unmarried, Living With Partner",,139-9856,85347,,1-22-1989,Miss,AZ
e702d7e5-3576-44bb-9bc4-56811883994f,a3b5aa21-1242-452e-b0e3-fdf83dc30868,147 Maple Lane,,,,43000,781,7-17-1967,Marshfield Hills,zenilevine303@rediffmail.com,3,Zenia,F,High School,Levine,,"Unmarried, Living With Partner",,146-1368,02051,,2-17-2013,Miss,MA
3c0563e8-e3b1-47a5-8236-a9e88d469b45,db16c464-fa5e-4175-a39d-382e8a3774ff,125 Pearl Street,,,,12000,678,7-14-1945,Atlanta,danilsutton881@rediffmail.com,3,Danilo,M,Illiterate,Sutton,,"Single, Never Married",,903-9930,30313,,2-27-2004,Mr,GA
7669871c-b4aa-452a-bab6-356b893d49aa,972eee17-3aaa-4b78-97b1-796447783a36,77 Route 30,,,,36000,704,2-23-1955,Charlotte,shakent629@rediffmail.com,3,Shawana,F,Graduate,Kent,,Widowed,,558-1609,28277,,10-28-1973,Mrs,NC
6c77befc-7d42-4197-b6eb-5ba7358bf58c,6ef0e701-fac1-4082-92ee-f3391bb43c77,318 Edgewood Drive,,,,32000,912,5-9-1988,Hoboken,erhurst313@hotmail.com,4,Errol,M,Illiterate,Hurst,,"Single, Never Married",,282-9990,31542,,7-8-2013,Mr,GA
2508a424-4259-408a-bd7c-9c4102a93abc,7ab4020b-1120-47f5-a16e-75041d8a0fc9,266 Adams Street,,,,16000,801,6-7-1981,Salt Lake City,puckett581@mail.com,2,Ezequiel,M,High School,Puckett,,"Single, Never Married",,662-2820,84199,,3-26-2008,Mr,UT
6dd824a3-82fe-46dc-a2c4-44709e9042e2,75b9aae6-e277-4dab-aa5f-11402361157c,450 Maple Lane,,,,42000,330,2-10-1989,Columbiana,rnewman230@gmail.com,3,Rickey,M,High School,Newman,,"Single, Never Married",,123-5774,44408,,4-12-2015,Mr,OH
192c0ac2-98f7-4e36-b14d-14675484f144,bd6753bf-c139-4ec5-a6b7-1b83aefcec29,601 Heritage Drive,,,,10000,313,11-9-1950,Detroit,wade804@mail.com,1,Carola,F,Illiterate,Wade,,Divorced Or Separated,,402-3677,48217,,2-7-2009,Mrs,MI
b08f56da-85c1-4450-9ee3-4da0773de222,f56ba6ad-6e4d-4461-8de7-39f881cc7d03,594 Valley View Road,,,,66000,719,7-1-1968,Pueblo,maynard888@mail.com,4,Chad,M,Graduate,Maynard,,Widowed,,232-7107,81003,,3-13-2003,Mr,CO
ba53d967-c5ba-4550-9750-1aa22f61b54f,1ef0fbc9-c587-4958-a60f-1a4ddeb8a695,64 Summit Street,,,,38000,540,8-13-2002,Newbern,suekirkland490@rediffmail.com,2,Suellen,F,High School,Kirkland,,Widowed,,374-1183,24126,,4-6-2016,Mrs,VA
f3808dfb-82aa-4173-81b3-0b0d8c7aff57,6c186e69-719d-4b7b-a167-a41aac54c147,186 Penn Street,,,,19000,501,7-20-1999,New Blaine,rios56@hotmail.com,2,Elvis,M,High School,Rios,,Divorced Or Separated,,919-6941,72851,,4-6-2016,Mr,AR
36ba40d2-5910-4592-a891-3ad614378d15,704d208e-52c5-4780-abd8-43d82458b6e7,933 Ann Street,,,,67000,712,5-27-1980,Gray,dboyle622@gmail.com,1,Devona,F,Post Graduate,Boyle,,Divorced Or Separated,,761-3109,50110,,3-26-2012,Mrs,IA
370bf0c1-3631-409e-b06a-5bae63cabd2f,f272a909-33e8-43ba-9009-489504e9c6ba,487 Mulberry Court,,,,878000,208,2-3-1952,Georgetown,jlandry149@rediffmail.com,4,Jae,M,Doctorate,Landry,,Widowed,,686-9432,83239,,1-28-1996,Mr,ID
ea2ec957-2752-421b-9207-0a1ba14a4a9b,4cbea566-c4d8-4d6c-b8d3-76df79916c2c,616 Primrose Lane,,,,33000,541,9-13-2000,Dayville,tcrosby497@aol.com,4,Toby,F,High School,Crosby,,"Single, Never Married",,833-1005,97825,,4-6-2016,Miss,OR
72c43086-5a7b-4704-9927-cc5dbc9ade62,15e27d7c-2648-4593-9fc7-afe05ab083bf,165 Center Street,,,,41000,701,5-16-1995,Upham,velisosa903@aol.com,1,Velia,F,High School,Sosa,,Divorced Or Separated,,542-7229,58789,,5-28-2014,Mrs,ND
ee61d939-8ebb-4490-b809-06a121db53dd,9d25f1d9-14b2-43b9-9d98-a39c2e009018,312 Andover Court,,,,93000,785,12-17-1972,Vermillion,jimenez426@aol.com,3,Aubrey,M,Graduate,Jimenez,,"Single, Never Married",,579-2529,66544,,11-20-2012,Mr,KS
c3e356e1-6667-4618-bbca-54b75112d6a2,7eeb876d-cb1d-4e10-ad80-18493cc11a6d,660 Devonshire Drive,,,,13000,765,11-18-1952,Laketon,hhuff557@mail.com,2,Hosea,M,Illiterate,Huff,,Married,,447-2891,46943,,6-29-1980,Mr,IN
b4effbed-773e-4c4e-89a8-6bb5576fd08d,4d923e81-c9a3-49aa-a15d-a09938e1325e,212 Windsor Drive,,,,74000,574,6-20-1961,Yeoman,amomaxwell804@gmail.com,4,Amos,M,Graduate,Maxwell,,Widowed,,874-1631,47997,,1-18-2012,Mr,IN
